kind,game_id,gameday,season,week,home_team,away_team,stadium,gametime,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,p_home_cover_minus_half,p_home_cover_plus_half,p_away_cover_minus_half,p_away_cover_plus_half,p_home_cover_m14,p_push_m14,p_home_cover_m13,p_push_m13,p_home_cover_m12,p_push_m12,p_home_cover_m11,p_push_m11,p_home_cover_m10,p_push_m10,p_home_cover_m9,p_push_m9,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_9,p_push_9,p_home_cover_10,p_push_10,p_home_cover_11,p_push_11,p_home_cover_12,p_push_12,p_home_cover_13,p_push_13,p_home_cover_14,p_push_14,p_over_24,p_under_24,p_push_24,p_over_25,p_under_25,p_push_25,p_over_26,p_under_26,p_push_26,p_over_27,p_under_27,p_push_27,p_over_28,p_under_28,p_push_28,p_over_29,p_under_29,p_push_29,p_over_30,p_under_30,p_push_30,p_over_31,p_under_31,p_push_31,p_over_32,p_under_32,p_push_32,p_over_33,p_under_33,p_push_33,p_over_34,p_under_34,p_push_34,p_over_35,p_under_35,p_push_35,p_over_36,p_under_36,p_push_36,p_over_37,p_under_37,p_push_37,p_over_38,p_under_38,p_push_38,p_over_39,p_under_39,p_push_39,p_over_40,p_under_40,p_push_40,p_over_41,p_under_41,p_push_41,p_over_42,p_under_42,p_push_42,p_over_43,p_under_43,p_push_43,p_over_44,p_under_44,p_push_44,p_over_45,p_under_45,p_push_45,p_over_46,p_under_46,p_push_46,p_over_47,p_under_47,p_push_47,p_over_48,p_under_48,p_push_48,p_over_49,p_under_49,p_push_49,p_over_50,p_under_50,p_push_50,p_over_51,p_under_51,p_push_51,p_over_52,p_under_52,p_push_52,p_over_53,p_under_53,p_push_53,p_over_54,p_under_54,p_push_54,p_over_55,p_under_55,p_push_55,p_over_56,p_under_56,p_push_56,p_over_57,p_under_57,p_push_57,p_over_58,p_under_58,p_push_58,p_over_59,p_under_59,p_push_59,p_over_60,p_under_60,p_push_60,p_over_61,p_under_61,p_push_61,p_over_62,p_under_62,p_push_62,p_over_63,p_under_63,p_push_63,p_over_64,p_under_64,p_push_64,p_over_65,p_under_65,p_push_65,p_over_66,p_under_66,p_push_66,p_home_win_derived,p_away_win_derived,derived_ml_shrunk,fair_spread_shrunk,fair_total_shrunk,p_cover_shrunk,p_over_shrunk,shrink_applied,treatment_mode,home_score,away_score,total,margin,p_over_fair,p_cover_fair,y_over_fair,y_under_fair,y_push_fair,y_cover_fair,y_push_spread_fair,y_over_offered,y_under_offered,y_push_total_offered,y_cover_offered,y_push_spread_offered,y_home_win,decided,frame_view,pred_home,pred_away
oof,2024_13_PHI_BAL,2024-12-01,2024,13,BAL,PHI,,,,,0.56447391,0.43277609,0.00275,0.5660305,23.6042,21.4215,2.1827,45.0257,3,45,3.0,50.0,1,0.47072,0.03124,0.33955,0.633112,0.027338,0.50196,0.47072,0.49804,0.52928,0.880511,0.014746,0.864367,0.016144,0.846796,0.017572,0.82778,0.019016,0.80732,0.02046,0.785434,0.021886,0.762157,0.023277,0.737545,0.024613,0.71167,0.025875,0.684626,0.027044,0.656524,0.028102,0.627491,0.029032,0.597673,0.029819,0.567224,0.030449,0.564474,0.00275,0.533272,0.031201,0.50196,0.031312,0.47072,0.03124,0.439732,0.030988,0.409173,0.030559,0.379211,0.029962,0.350006,0.029206,0.321701,0.028304,0.294429,0.027272,0.268302,0.026127,0.243417,0.024885,0.219851,0.023566,0.197663,0.022189,0.176891,0.020772,0.941707,0.049937,0.008356,0.931766,0.058293,0.009941,0.921256,0.068234,0.01051,0.908903,0.078744,0.012353,0.895998,0.091097,0.012905,0.881004,0.104002,0.014994,0.865522,0.118996,0.015481,0.847737,0.134478,0.017786,0.829586,0.152263,0.018151,0.808965,0.170414,0.020621,0.78816,0.191035,0.020805,0.764787,0.21184,0.023372,0.741475,0.235213,0.023312,0.715577,0.258525,0.025898,0.69004,0.284423,0.025537,0.661989,0.30996,0.028051,0.634642,0.338011,0.027347,0.604942,0.365358,0.0297,0.576317,0.395058,0.028625,0.545582,0.423683,0.030735,0.516295,0.454418,0.029287,0.485209,0.483705,0.031086,0.455923,0.514791,0.029286,0.425195,0.544077,0.030728,0.396573,0.574805,0.028621,0.366888,0.603427,0.029685,0.33955,0.633112,0.027338,0.311524,0.66045,0.028026,0.286004,0.688476,0.02552,0.260144,0.713996,0.02586,0.23686,0.739856,0.023284,0.213539,0.76314,0.023321,0.192776,0.786461,0.020763,0.172221,0.807224,0.020555,0.154124,0.827779,0.018097,0.136415,0.845876,0.017709,0.120997,0.863585,0.015418,0.106084,0.879003,0.014913,0.093243,0.893916,0.012841,0.080967,0.906757,0.012277,0.070513,0.919033,0.010454,0.060633,0.929487,0.00988,0.052313,0.939367,0.00832,0.56603,0.43397,0.59615677,4,48,0.501173,0.422696,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",19.0,24.0,43.0,-5.0,0.485209,0.47072,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,pooled,23.6042,21.4215
oof,2024_13_LA_NO,2024-12-01,2024,13,NO,LA,,,,,0.5610134,0.4362366,0.00275,0.56256045,24.0895,22.0225,2.067,46.112,2,46,-2.5,48.5,1,0.624168,,0.428599,0.571401,,0.624168,0.594272,0.375832,0.405728,0.878679,0.014891,0.862387,0.016292,0.844663,0.017723,0.825495,0.019168,0.804883,0.020612,0.782847,0.022036,0.759425,0.023422,0.734673,0.024752,0.708668,0.026005,0.681504,0.027164,0.653294,0.02821,0.624168,0.029126,0.594272,0.029896,0.563763,0.030509,0.561013,0.00275,0.529791,0.031223,0.498478,0.031312,0.467259,0.03122,0.436312,0.030946,0.405815,0.030497,0.375934,0.02988,0.346828,0.029107,0.318639,0.028189,0.291497,0.027142,0.265514,0.025983,0.240783,0.024731,0.217379,0.023403,0.19536,0.02202,0.174761,0.020599,0.950633,0.042071,0.007297,0.941897,0.049367,0.008736,0.932603,0.058103,0.009294,0.921608,0.067397,0.010995,0.91005,0.078392,0.011558,0.896535,0.08995,0.013515,0.882494,0.103465,0.014041,0.866261,0.117506,0.016233,0.84959,0.133739,0.016671,0.830531,0.15041,0.019059,0.811181,0.169469,0.01935,0.789306,0.188819,0.021875,0.76735,0.210694,0.021956,0.742805,0.23265,0.024545,0.718451,0.257195,0.024355,0.691528,0.281549,0.026922,0.665119,0.308472,0.026409,0.636255,0.334881,0.028864,0.608262,0.363745,0.027993,0.578014,0.391738,0.030248,0.549014,0.421986,0.029001,0.518034,0.450986,0.03098,0.488669,0.481966,0.029365,0.457659,0.511331,0.031009,0.428599,0.542341,0.02906,0.398265,0.571401,0.030334,0.370159,0.601735,0.028106,0.341159,0.629841,0.028999,0.314593,0.658841,0.026567,0.287499,0.685407,0.027094,0.262957,0.712501,0.024542,0.238218,0.737043,0.024739,0.216059,0.761782,0.022159,0.193981,0.783941,0.022078,0.174427,0.806019,0.019554,0.155169,0.825573,0.019258,0.138302,0.844831,0.016867,0.121883,0.861698,0.016419,0.107662,0.878117,0.014221,0.093978,0.892338,0.013684,0.082257,0.906022,0.011721,0.071108,0.917743,0.011148,0.061664,0.928892,0.009444,0.56256,0.43744,0.48026873,-1,47,0.544174,0.464562,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",14.0,21.0,35.0,-7.0,0.488669,0.498478,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,pooled,24.0895,22.0225
oof,2024_13_TEN_WAS,2024-12-01,2024,13,WAS,TEN,,,,,0.62955021,0.36769979,0.00275,0.63128624,24.4469,20.0471,4.3998,44.494,5,45,6.0,45.0,1,0.443922,0.030977,0.469206,0.4998,0.030994,0.474899,0.443922,0.525101,0.556078,0.910488,0.01188,0.897317,0.013171,0.8828,0.014517,0.866892,0.015908,0.849562,0.017331,0.83079,0.018771,0.810576,0.020214,0.788934,0.021642,0.765898,0.023036,0.74152,0.024378,0.715872,0.025648,0.689044,0.026828,0.661145,0.027899,0.6323,0.028845,0.62955,0.00275,0.599246,0.030304,0.568453,0.030793,0.537344,0.031109,0.506099,0.031245,0.474899,0.031201,0.443922,0.030977,0.413345,0.030577,0.383337,0.030008,0.354057,0.029281,0.32565,0.028407,0.298248,0.027401,0.271968,0.02628,0.246908,0.02506,0.223148,0.02376,0.93698,0.0541,0.008921,0.926416,0.06302,0.010564,0.915261,0.073584,0.011155,0.90221,0.084739,0.01305,0.888594,0.09779,0.013616,0.872851,0.111406,0.015743,0.856617,0.127149,0.016235,0.838061,0.143383,0.018556,0.819145,0.161939,0.018915,0.797769,0.180855,0.021376,0.776227,0.202231,0.021542,0.752155,0.223773,0.024071,0.728172,0.247845,0.023984,0.701675,0.271828,0.026497,0.675572,0.298325,0.026103,0.647058,0.324428,0.028513,0.619285,0.352942,0.027773,0.589292,0.380715,0.029993,0.560406,0.410708,0.028886,0.529567,0.439594,0.030839,0.5002,0.470433,0.029367,0.469206,0.4998,0.030994,0.440022,0.530794,0.029184,0.409576,0.559978,0.030446,0.381228,0.590424,0.028348,0.351996,0.618772,0.029232,0.325082,0.648004,0.026915,0.29765,0.674918,0.027432,0.272673,0.70235,0.024977,0.247511,0.727327,0.025162,0.224854,0.752489,0.022656,0.202295,0.775146,0.022559,0.182207,0.797705,0.020088,0.162437,0.817793,0.01977,0.145027,0.837563,0.017411,0.128091,0.854973,0.016935,0.11334,0.871909,0.014751,0.099158,0.88666,0.014182,0.086941,0.900842,0.012217,0.075332,0.913059,0.01161,0.06544,0.924668,0.009892,0.056148,0.93456,0.009291,0.048318,0.943852,0.00783,0.631286,0.368714,0.67503015,6,44,0.490335,0.468394,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",42.0,19.0,61.0,23.0,0.469206,0.474899,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,pooled,24.4469,20.0471
oof,2024_13_LAC_ATL,2024-12-01,2024,13,ATL,LAC,,,,,0.48633042,0.51091958,0.00275,0.48767152,23.4411,23.8469,-0.4058,47.288,-1,47,-1.0,47.0,1,0.48908,0.031298,0.493179,0.475726,0.031096,0.520378,0.48908,0.479622,0.51092,0.837178,0.018297,0.817437,0.019741,0.79626,0.021177,0.773672,0.022587,0.74972,0.023953,0.724465,0.025254,0.697992,0.026473,0.670401,0.027591,0.641811,0.02859,0.612358,0.029453,0.582192,0.030166,0.551475,0.030717,0.520378,0.031097,0.48908,0.031298,0.48633,0.00275,0.455177,0.031154,0.424364,0.030813,0.394067,0.030297,0.364449,0.029617,0.335665,0.028784,0.307853,0.027812,0.281137,0.026716,0.255623,0.025514,0.231398,0.024225,0.208529,0.022869,0.187066,0.021463,0.167039,0.020027,0.14846,0.018579,0.131324,0.017137,0.959109,0.034635,0.006256,0.95157,0.040891,0.007539,0.943491,0.04843,0.008079,0.933871,0.056509,0.00962,0.923687,0.066129,0.010184,0.911701,0.076313,0.011987,0.89916,0.088299,0.01254,0.884567,0.10084,0.014594,0.869476,0.115433,0.01509,0.852108,0.130524,0.017368,0.834356,0.147892,0.017752,0.81415,0.165644,0.020206,0.793734,0.18585,0.020416,0.770752,0.206266,0.022983,0.747797,0.229248,0.022955,0.722242,0.252203,0.025555,0.69701,0.277758,0.025232,0.669234,0.30299,0.027777,0.642124,0.330766,0.02711,0.612613,0.357876,0.02951,0.584142,0.387387,0.028472,0.553499,0.415858,0.030642,0.524274,0.446501,0.029225,0.493179,0.475726,0.031096,0.463862,0.506821,0.029317,0.433024,0.536138,0.030838,0.404282,0.566976,0.028742,0.374396,0.595718,0.029886,0.346858,0.625604,0.027537,0.318553,0.653142,0.028305,0.29277,0.681447,0.025783,0.266573,0.70723,0.026198,0.24298,0.733427,0.023593,0.219284,0.75702,0.023696,0.198184,0.780716,0.021099,0.177237,0.801816,0.020948,0.158795,0.822763,0.018442,0.140695,0.841205,0.018099,0.12494,0.859305,0.015755,0.109655,0.87506,0.015285,0.096498,0.890345,0.013157,0.08388,0.903502,0.012618,0.07314,0.91612,0.01074,0.487672,0.512328,0.48872586,-1,47,0.490132,0.476625,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",13.0,17.0,30.0,-4.0,0.493179,0.48908,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,pooled,23.4411,23.8469
oof,2024_13_IND_NE,2024-12-01,2024,13,NE,IND,,,,,0.56672425,0.43052575,0.00275,0.56828704,23.7414,21.4834,2.258,45.2248,3,45,-2.5,41.5,1,0.629645,,0.610735,0.389265,,0.629645,0.59988,0.370355,0.40012,0.881612,0.014642,0.865575,0.016038,0.848111,0.017464,0.829204,0.018907,0.808852,0.020352,0.787072,0.02178,0.763897,0.023174,0.739382,0.024515,0.713599,0.025783,0.686639,0.02696,0.658612,0.028027,0.629645,0.028967,0.59988,0.029765,0.569474,0.030406,0.566724,0.00275,0.53554,0.031184,0.504232,0.031308,0.472982,0.03125,0.441972,0.03101,0.411379,0.030593,0.381371,0.030008,0.352108,0.029263,0.323736,0.028372,0.296388,0.027349,0.270177,0.026211,0.245201,0.024976,0.22154,0.023662,0.199252,0.022288,0.178379,0.020873,0.943431,0.048413,0.008156,0.933718,0.056569,0.009713,0.923437,0.066282,0.010281,0.911339,0.076563,0.012098,0.898685,0.088661,0.012654,0.883966,0.101315,0.014719,0.868751,0.116034,0.015215,0.851252,0.131249,0.017499,0.833371,0.148748,0.017881,0.813035,0.166629,0.020336,0.792494,0.186965,0.020541,0.769392,0.207506,0.023102,0.746322,0.230608,0.02307,0.720665,0.253678,0.025657,0.695335,0.279335,0.02533,0.667481,0.304665,0.027854,0.640294,0.332519,0.027187,0.610735,0.359706,0.029559,0.582212,0.389265,0.028523,0.551553,0.417788,0.030659,0.522304,0.448447,0.029249,0.491223,0.477696,0.03108,0.461908,0.508777,0.029316,0.431115,0.538092,0.030793,0.402399,0.568885,0.028716,0.372583,0.597601,0.029816,0.345091,0.627417,0.027491,0.316877,0.654909,0.028214,0.291155,0.683123,0.025722,0.265062,0.708845,0.026093,0.24154,0.734938,0.023522,0.217955,0.75846,0.023585,0.196932,0.782045,0.021023,0.176096,0.803068,0.020835,0.15773,0.823904,0.018366,0.139739,0.84227,0.017991,0.124056,0.860261,0.015683,0.108871,0.875944,0.015185,0.09578,0.891129,0.013091,0.083251,0.90422,0.012529,0.072569,0.916749,0.010682,0.062463,0.927431,0.010106,0.053942,0.937537,0.008521,0.568287,0.431713,0.48205973,-1,42,0.545979,0.527868,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",24.0,25.0,49.0,-1.0,0.491223,0.472982,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,pooled,23.7414,21.4834
oof,2024_13_ARI_MIN,2024-12-01,2024,13,MIN,ARI,,,,,0.59756227,0.39968773,0.00275,0.59921009,24.7121,21.4137,3.2984,46.1258,4,46,3.5,45.5,1,0.504278,,0.518432,0.481568,,0.504278,0.473058,0.495722,0.526942,0.896269,0.013261,0.881658,0.014611,0.865652,0.016006,0.848221,0.017432,0.829346,0.018875,0.809026,0.02032,0.787278,0.021748,0.764136,0.023142,0.739653,0.024483,0.713901,0.025751,0.686973,0.026928,0.658979,0.027995,0.630044,0.028935,0.600312,0.029732,0.597562,0.00275,0.566711,0.030851,0.535556,0.031155,0.504278,0.031278,0.473058,0.03122,0.442077,0.030981,0.411511,0.030566,0.38153,0.029982,0.352291,0.029239,0.323941,0.02835,0.29661,0.02733,0.270415,0.026195,0.245451,0.024964,0.221798,0.023653,0.199515,0.022283,0.950748,0.041964,0.007288,0.942026,0.049252,0.008722,0.93274,0.057974,0.009287,0.92176,0.06726,0.01098,0.910208,0.07824,0.011552,0.896709,0.089792,0.013499,0.882673,0.103291,0.014036,0.866456,0.117327,0.016216,0.849788,0.133544,0.016668,0.830748,0.150212,0.01904,0.811401,0.169252,0.019347,0.789547,0.188599,0.021854,0.767593,0.210453,0.021954,0.743073,0.232407,0.02452,0.718721,0.256927,0.024353,0.691827,0.281279,0.026893,0.665419,0.308173,0.026408,0.636586,0.334581,0.028833,0.608595,0.363414,0.027992,0.57838,0.391405,0.030215,0.549378,0.42162,0.029002,0.518432,0.450622,0.030946,0.489063,0.481568,0.029369,0.458085,0.510937,0.030978,0.429018,0.541915,0.029067,0.398711,0.570982,0.030307,0.370593,0.601289,0.028118,0.341616,0.629407,0.028978,0.315032,0.658384,0.026584,0.287953,0.684968,0.027079,0.263389,0.712047,0.024564,0.238657,0.736611,0.024732,0.216472,0.761343,0.022185,0.194395,0.783528,0.022077,0.17481,0.805605,0.019585,0.155547,0.82519,0.019263,0.138648,0.844453,0.016899,0.122219,0.861352,0.016429,0.107965,0.877781,0.014254,0.094267,0.892035,0.013697,0.082514,0.905733,0.011753,0.071351,0.917486,0.011163,0.061877,0.928649,0.009474,0.59921,0.40079,0.61636775,4,45,0.521886,0.495231,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",23.0,22.0,45.0,1.0,0.489063,0.473058,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,pooled,24.7121,21.4137
oof,2024_13_HOU_JAX,2024-12-01,2024,13,JAX,HOU,,,,,0.52720088,0.47004912,0.00275,0.52865468,23.2325,22.2888,0.9437,45.5213,1,46,-3.5,44.5,1,0.621494,,0.531287,0.468713,,0.621494,0.591523,0.378506,0.408477,0.860951,0.016435,0.843085,0.017867,0.823773,0.019311,0.80302,0.020753,0.780847,0.022174,0.757292,0.023555,0.732414,0.024878,0.70629,0.026124,0.679016,0.027273,0.650708,0.028309,0.621494,0.029213,0.591523,0.029972,0.560952,0.030571,0.529951,0.031001,0.527201,0.00275,0.495872,0.031329,0.464651,0.031222,0.433717,0.030934,0.403247,0.03047,0.373407,0.02984,0.344355,0.029052,0.316233,0.028122,0.28917,0.027063,0.263276,0.025894,0.238643,0.024632,0.215347,0.023297,0.19344,0.021907,0.17296,0.020481,0.153922,0.019037,0.94595,0.046189,0.007861,0.93657,0.05405,0.00938,0.926627,0.06343,0.009943,0.914904,0.073373,0.011723,0.902625,0.085096,0.012279,0.888314,0.097375,0.014311,0.8735,0.111686,0.014814,0.856426,0.1265,0.017073,0.838957,0.143574,0.017469,0.819048,0.161043,0.01991,0.79891,0.180952,0.020138,0.776213,0.20109,0.022698,0.753518,0.223787,0.022695,0.728221,0.246482,0.025297,0.703216,0.271779,0.025005,0.675655,0.296784,0.027561,0.648723,0.324345,0.026932,0.619372,0.351277,0.029351,0.591017,0.380628,0.028355,0.560465,0.408983,0.030552,0.531287,0.439535,0.029178,0.500206,0.468713,0.031081,0.470861,0.499794,0.029345,0.439958,0.529139,0.030902,0.411114,0.560042,0.028844,0.381089,0.588886,0.030026,0.353381,0.618911,0.027708,0.32487,0.646619,0.028511,0.298858,0.67513,0.026012,0.272402,0.701142,0.026457,0.248535,0.727598,0.023866,0.224542,0.751465,0.023994,0.20314,0.775458,0.021401,0.181873,0.79686,0.021267,0.163117,0.818127,0.018757,0.144692,0.836883,0.018424,0.128624,0.855308,0.016068,0.113022,0.871376,0.015602,0.099567,0.886978,0.013455,0.086653,0.900433,0.012914,0.07564,0.913347,0.011014,0.06519,0.92436,0.01045,0.056377,0.93481,0.008813,0.528655,0.471345,0.44886282,-2,45,0.544143,0.50036,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",20.0,23.0,43.0,-3.0,0.470861,0.495872,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,pooled,23.2325,22.2888
oof,2024_13_PIT_CIN,2024-12-01,2024,13,CIN,PIT,,,,,0.5543619,0.4428881,0.00275,0.5558906,24.2107,22.3656,1.8451,46.5763,2,47,3.0,46.0,1,0.460611,0.031179,0.502706,0.467955,0.029338,0.491791,0.460611,0.508209,0.539389,0.875263,0.015187,0.858667,0.016596,0.840636,0.018031,0.821159,0.019477,0.800241,0.020918,0.777905,0.022336,0.754192,0.023712,0.729165,0.025028,0.702902,0.026263,0.675502,0.027399,0.647083,0.028419,0.617777,0.029306,0.587733,0.030044,0.557112,0.030622,0.554362,0.00275,0.523102,0.03126,0.491791,0.031311,0.460611,0.031179,0.429744,0.030867,0.399363,0.030381,0.369634,0.029729,0.340711,0.028922,0.312736,0.027975,0.285834,0.026902,0.260114,0.025721,0.235664,0.02445,0.212556,0.023108,0.190842,0.021714,0.170556,0.020286,0.9541,0.039028,0.006872,0.94585,0.0459,0.00825,0.93705,0.05415,0.0088,0.926611,0.06295,0.010439,0.915608,0.073389,0.011003,0.902707,0.084392,0.012901,0.889269,0.097293,0.013438,0.873689,0.110731,0.01558,0.857647,0.126311,0.016042,0.839257,0.142353,0.01839,0.820538,0.160743,0.018719,0.799316,0.179462,0.021221,0.777962,0.200684,0.021354,0.754022,0.222038,0.02394,0.730207,0.245978,0.023815,0.703807,0.269793,0.0264,0.677844,0.296193,0.025963,0.649387,0.322156,0.028457,0.621719,0.350613,0.027668,0.591737,0.378281,0.029982,0.562918,0.408263,0.028819,0.532045,0.437082,0.030873,0.502706,0.467955,0.029338,0.471637,0.497294,0.031069,0.442448,0.528363,0.029189,0.411892,0.557552,0.030556,0.38351,0.588108,0.028382,0.354142,0.61649,0.029368,0.327171,0.645858,0.026971,0.299586,0.672829,0.027585,0.274538,0.700414,0.025048,0.249215,0.725462,0.025323,0.226479,0.750785,0.022736,0.203761,0.773521,0.022719,0.183591,0.796239,0.02017,0.163669,0.816409,0.019922,0.14618,0.836331,0.01749,0.129105,0.85382,0.017075,0.114281,0.870895,0.014824,0.099976,0.885719,0.014305,0.087694,0.900024,0.012282,0.075978,0.912306,0.011716,0.06603,0.924022,0.009948,0.555891,0.444109,0.59308747,3,46,0.498034,0.480445,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",38.0,44.0,82.0,-6.0,0.471637,0.491791,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,pooled,24.2107,22.3656
oof,2024_13_SEA_NYJ,2024-12-01,2024,13,NYJ,SEA,,,,,0.47065985,0.52659015,0.00275,0.47195773,22.7683,23.6919,-0.9236,46.4602,-1,46,1.0,41.5,1,0.439656,0.031003,0.646211,0.353789,,0.47066,0.439656,0.52934,0.560344,0.827535,0.019034,0.807061,0.020475,0.785163,0.021898,0.761876,0.023286,0.737256,0.02462,0.711375,0.025881,0.684325,0.02705,0.656216,0.028109,0.627176,0.02904,0.597347,0.029829,0.566885,0.030462,0.535957,0.030928,0.504738,0.031219,0.47341,0.031329,0.47066,0.00275,0.439656,0.031003,0.409081,0.030575,0.379104,0.029977,0.349884,0.02922,0.321568,0.028316,0.294288,0.02728,0.268158,0.02613,0.243276,0.024882,0.219719,0.023557,0.197546,0.022173,0.176796,0.02075,0.15749,0.019306,0.139632,0.017858,0.123208,0.016424,0.953378,0.039641,0.006982,0.945007,0.046622,0.008371,0.936077,0.054993,0.00893,0.925498,0.063923,0.010579,0.914349,0.074502,0.011149,0.901294,0.085651,0.013056,0.887697,0.098706,0.013596,0.871954,0.112303,0.015744,0.855749,0.128046,0.016205,0.837192,0.144251,0.018557,0.818311,0.162808,0.01888,0.796928,0.181689,0.021384,0.775421,0.203072,0.021506,0.751331,0.224579,0.02409,0.727381,0.248669,0.02395,0.700849,0.272619,0.026531,0.674775,0.299151,0.026075,0.646211,0.325225,0.028564,0.618462,0.353789,0.027749,0.588404,0.381538,0.030058,0.559538,0.411596,0.028866,0.528624,0.440462,0.030915,0.499276,0.471376,0.029348,0.468202,0.500724,0.031074,0.439041,0.531798,0.029161,0.408517,0.560959,0.030525,0.380199,0.591483,0.028317,0.350897,0.619801,0.029303,0.324023,0.649103,0.026873,0.296534,0.675977,0.02749,0.27161,0.703466,0.024924,0.246408,0.72839,0.025203,0.223817,0.753592,0.022591,0.201235,0.776183,0.022581,0.181223,0.798765,0.020013,0.161448,0.818777,0.019774,0.144121,0.838552,0.017328,0.127196,0.855879,0.016925,0.112532,0.872804,0.014664,0.098372,0.887468,0.01416,0.086241,0.901628,0.012131,0.074662,0.913759,0.01158,0.064852,0.925338,0.00981,0.471958,0.528042,0.52595633,1,43,0.493175,0.540746,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",21.0,26.0,47.0,-5.0,0.499276,0.47341,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,pooled,22.7683,23.6919
oof,2024_13_CLE_DEN,2024-12-02,2024,13,DEN,CLE,,,,,0.73796097,0.25928903,0.00275,0.73999596,25.7478,17.3128,8.435,43.0606,9,43,6.5,41.5,1,0.564383,,0.546906,0.453094,,0.564383,0.533432,0.435617,0.466568,0.950232,0.00746,0.941771,0.008461,0.93223,0.009541,0.921536,0.010695,0.909617,0.011918,0.896412,0.013205,0.881867,0.014545,0.865939,0.015928,0.848597,0.017342,0.829826,0.018771,0.809626,0.0202,0.788013,0.021613,0.765024,0.02299,0.740711,0.024313,0.737961,0.00275,0.711226,0.026735,0.683433,0.027793,0.654707,0.028726,0.625187,0.02952,0.595024,0.030162,0.564383,0.030642,0.533432,0.03095,0.502348,0.031084,0.471308,0.031041,0.440487,0.030821,0.410058,0.030429,0.380186,0.029871,0.351029,0.029157,0.32273,0.028299,0.923376,0.066061,0.010563,0.911045,0.076624,0.012331,0.89803,0.088955,0.013016,0.88303,0.10197,0.014999,0.86739,0.11697,0.01564,0.849588,0.13261,0.017802,0.831245,0.150412,0.018343,0.810615,0.168755,0.02063,0.789604,0.189385,0.02101,0.76625,0.210396,0.023355,0.742736,0.23375,0.023514,0.716898,0.257264,0.025838,0.691177,0.283102,0.025721,0.663237,0.308823,0.02794,0.635732,0.336763,0.027504,0.606194,0.364268,0.029539,0.577438,0.393806,0.028756,0.546906,0.422562,0.030532,0.51751,0.453094,0.029396,0.486655,0.48249,0.030856,0.457272,0.513345,0.029382,0.426783,0.542728,0.03049,0.398067,0.573217,0.028716,0.36861,0.601933,0.029457,0.341169,0.63139,0.027441,0.313344,0.658831,0.027825,0.287706,0.686656,0.025639,0.262008,0.712294,0.025698,0.238587,0.737992,0.023421,0.215384,0.761413,0.023203,0.194466,0.784616,0.020918,0.173983,0.805534,0.020483,0.155718,0.826017,0.018265,0.13804,0.844282,0.017678,0.122447,0.86196,0.015593,0.107531,0.877553,0.014916,0.094517,0.892469,0.013014,0.082214,0.905483,0.012304,0.071595,0.917786,0.010619,0.061672,0.928405,0.009922,0.053202,0.938328,0.008471,0.045379,0.946798,0.007823,0.038773,0.954621,0.006606,0.739996,0.260004,0.71734279,8,42,0.537688,0.505422,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",41.0,32.0,73.0,9.0,0.486655,0.471308,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,pooled,25.7478,17.3128
